AnnotationId,ImageFile,Capture,ShapeType,RawCx,RawCy,Zona,Cx,Cy,InvalidRectify,MetaClass,Class,ClassId,Split
185,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,432,271,Agua,252.5,98.5,False,Water,Water,0,train
186,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,480,243,Agua,216.5,154.0,False,Water,Water,0,train
187,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,490,244,Agua,213.0,151.5,False,Water,Water,0,train
188,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,496,248,Agua,214.5,142.0,False,Water,Water,0,train
189,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,504,250,Agua,213.0,137.5,False,Water,Water,0,train
190,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,511,252,Agua,212.0,133.0,False,Water,Water,0,test
191,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,517,255,Agua,212.5,127.0,False,Water,Water,0,train
192,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,523,257,Agua,212.0,123.0,False,Water,Water,0,test
193,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,525,262,Agua,216.0,114.0,False,Water,Water,0,train
194,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,534,261,Agua,211.5,116.0,False,Water,Water,0,test
195,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,535,267,Agua,216.5,106.0,False,Water,Water,0,train
196,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,543,264,Agua,211.0,111.0,False,Water,Water,0,train
197,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,546,271,Agua,215.5,100.0,False,Water,Water,0,test
198,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,554,270,Agua,212.0,101.5,False,Water,Water,0,train
199,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,563,272,Agua,210.5,98.5,False,Water,Water,0,train
200,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,572,272,Agua,207.5,99.0,False,Water,Water,0,train
201,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,582,273,Agua,205.0,97.5,False,Water,Water,0,train
202,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,591,274,Agua,203.0,96.0,False,Water,Water,0,test
203,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,600,274,Agua,200.0,96.5,False,Water,Water,0,test
204,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,608,274,Agua,197.0,96.5,False,Water,Water,0,train
205,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,618,275,Agua,195.0,95.0,False,Water,Water,0,train
206,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,627,276,Agua,192.5,94.0,False,Water,Water,0,train
207,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,636,276,Agua,189.5,94.0,False,Water,Water,0,train
208,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,647,277,Agua,187.0,92.5,False,Water,Water,0,train
210,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,560,210,Agua,76.0,338.0,False,Water,Water,0,train
212,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,543,210,Agua,93.5,333.5,False,Water,Water,0,train
214,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,524,209,Agua,107.5,339.0,False,Water,Water,0,train
216,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,505,208,Agua,121.5,344.5,False,Water,Water,0,train
218,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,489,208,Agua,137.5,340.5,False,Water,Water,0,train
220,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,475,208,Agua,150.5,337.0,False,Water,Water,0,train
222,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,461,206,Agua,156.5,354.0,False,Water,Water,0,train
224,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,450,205,Agua,164.0,362.5,False,Water,Water,0,train
226,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,432,205,Agua,181.0,357.0,False,Water,Water,0,train
228,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,415,204,Agua,194.5,363.5,False,Water,Water,0,train
230,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,400,204,Agua,208.5,359.0,False,Water,Water,0,train
232,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,387,203,Agua,218.5,367.0,False,Water,Water,0,train
234,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,374,205,Agua,233.5,341.5,False,Water,Water,0,train
236,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,363,199,Agua,234.0,409.5,False,Water,Water,0,train
238,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,349,198,Agua,246.0,418.5,False,Water,Water,0,train
240,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,336,198,Agua,259.0,413.5,False,Water,Water,0,test
242,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,320,198,Agua,274.5,407.5,False,Water,Water,0,train
244,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,305,197,Agua,288.5,416.0,False,Water,Water,0,train
246,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,291,195,Agua,302.0,440.5,False,Water,Water,0,train
250,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,265,192,Agua,330.0,479.0,False,Water,Water,0,train
287,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,575,210,Agua,60.5,342.0,False,Water,Water,0,train
289,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,587,208,Agua,33.0,368.0,False,Water,Water,0,train
291,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,598,207,Agua,11.5,384.5,False,Water,Water,0,test
293,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,609,208,Agua,6.5,375.0,False,Water,Water,0,train
294,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,619,210,Agua,11.5,354.0,False,Water,Water,0,train
311,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,5,215,Rompiente,440.0,220.5,False,Water,Surf,3,train
312,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,9,221,Rompiente,425.0,197.0,False,Water,Surf,3,train
313,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,16,214,Rompiente,437.5,225.5,False,Water,Surf,3,train
314,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,19,222,Rompiente,419.0,194.0,False,Water,Surf,3,train
315,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,26,216,Rompiente,429.0,218.0,False,Water,Surf,3,train
316,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,31,222,Rompiente,414.5,195.0,False,Water,Surf,3,train
317,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,39,216,Rompiente,423.5,219.0,False,Water,Surf,3,test
318,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,42,223,Rompiente,408.5,192.0,False,Water,Surf,3,train
319,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,49,214,Rompiente,423.5,229.0,False,Water,Surf,3,train
320,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,52,222,Rompiente,406.5,196.5,False,Water,Surf,3,train
321,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,59,217,Rompiente,412.5,216.5,False,Water,Surf,3,train
322,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,63,222,Rompiente,402.0,197.0,False,Water,Surf,3,train
323,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,71,222,Rompiente,398.5,197.5,False,Water,Surf,3,test
324,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,80,217,Rompiente,403.5,218.5,False,Water,Surf,3,train
325,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,88,223,Rompiente,390.0,195.0,False,Water,Surf,3,train
326,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,94,218,Rompiente,395.5,215.0,False,Water,Surf,3,train
327,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,102,224,Rompiente,383.0,192.5,False,Water,Surf,3,test
328,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,110,218,Rompiente,388.5,216.5,False,Water,Surf,3,train
329,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,116,225,Rompiente,376.0,190.0,False,Water,Surf,3,train
330,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,126,226,Rompiente,370.5,187.0,False,Water,Surf,3,train
331,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,135,218,Rompiente,377.0,219.0,False,Water,Surf,3,train
332,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,124,218,Rompiente,382.0,218.0,False,Water,Surf,3,train
333,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,135,226,Rompiente,367.0,188.0,False,Water,Surf,3,train
334,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,143,226,Rompiente,363.5,188.5,False,Water,Surf,3,train
335,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,146,217,Rompiente,373.5,224.5,False,Water,Surf,3,train
336,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,155,218,Rompiente,367.5,220.5,False,Water,Surf,3,train
337,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,153,224,Rompiente,361.5,196.0,False,Water,Surf,3,train
338,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,166,218,Rompiente,362.5,221.5,False,Water,Surf,3,train
339,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,163,226,Rompiente,355.0,189.5,False,Water,Surf,3,train
340,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,175,219,Rompiente,357.0,218.0,False,Water,Surf,3,train
341,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,175,227,Rompiente,349.0,187.0,False,Water,Surf,3,test
342,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,182,220,Rompiente,352.5,214.5,False,Water,Surf,3,train
343,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,184,226,Rompiente,346.0,191.0,False,Water,Surf,3,train
344,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,192,219,Rompiente,348.5,219.5,False,Water,Surf,3,train
345,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,192,228,Rompiente,341.0,184.5,False,Water,Surf,3,train
346,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,199,224,Rompiente,341.0,199.5,False,Water,Surf,3,test
347,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,207,219,Rompiente,341.5,221.0,False,Water,Surf,3,train
348,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,206,228,Rompiente,335.0,185.5,False,Water,Surf,3,train
349,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,216,220,Rompiente,336.0,217.5,False,Water,Surf,3,train
350,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,223,226,Rompiente,329.0,193.5,False,Water,Surf,3,train
351,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,230,221,Rompiente,328.5,214.0,False,Water,Surf,3,train
352,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,236,228,Rompiente,322.0,187.5,False,Water,Surf,3,test
353,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,242,220,Rompiente,323.0,219.5,False,Water,Surf,3,train
354,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,244,229,Rompiente,318.0,184.5,False,Water,Surf,3,train
355,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,249,221,Rompiente,319.0,216.0,False,Water,Surf,3,train
356,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,253,228,Rompiente,314.0,188.5,False,Water,Surf,3,train
357,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,260,223,Rompiente,312.5,208.0,False,Water,Surf,3,train
358,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,263,230,Rompiente,309.0,182.0,False,Water,Surf,3,test
359,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,271,223,Rompiente,307.0,209.0,False,Water,Surf,3,train
360,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,271,229,Rompiente,305.5,186.0,False,Water,Surf,3,train
361,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,278,233,Rompiente,302.0,173.5,False,Water,Surf,3,train
362,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,283,224,Rompiente,301.0,206.0,False,Water,Surf,3,train
363,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,290,228,Rompiente,297.0,191.0,False,Water,Surf,3,train
364,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,295,234,Rompiente,294.5,171.0,False,Water,Surf,3,train
365,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,303,236,Rompiente,291.0,165.5,False,Water,Surf,3,train
366,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,312,235,Rompiente,287.0,169.0,False,Water,Surf,3,train
367,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,320,235,Rompiente,283.5,169.5,False,Water,Surf,3,train
368,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,299,221,Rompiente,293.0,220.5,False,Water,Surf,3,train
369,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,308,221,Rompiente,288.0,221.0,False,Water,Surf,3,test
370,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,315,219,Rompiente,284.0,231.5,False,Water,Surf,3,train
371,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,316,225,Rompiente,284.0,204.5,False,Water,Surf,3,test
372,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,323,222,Rompiente,280.0,218.0,False,Water,Surf,3,train
373,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,329,229,Rompiente,278.5,190.0,False,Water,Surf,3,train
374,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,328,236,Rompiente,280.0,167.0,False,Water,Surf,3,train
375,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,335,236,Rompiente,277.0,167.0,False,Water,Surf,3,train
376,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,342,236,Rompiente,274.0,167.5,False,Water,Surf,3,train
377,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,348,236,Rompiente,271.5,168.0,False,Water,Surf,3,train
378,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,350,228,Rompiente,267.5,195.0,False,Water,Surf,3,train
379,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,341,224,Rompiente,271.0,210.5,False,Water,Surf,3,train
380,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,334,221,Rompiente,273.5,224.0,False,Water,Surf,3,train
381,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,354,221,Rompiente,262.5,226.0,False,Water,Surf,3,train
382,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,360,221,Rompiente,259.0,226.5,False,Water,Surf,3,test
383,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,358,228,Rompiente,263.5,195.5,False,Water,Surf,3,train
384,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,357,234,Rompiente,266.5,174.5,False,Water,Surf,3,train
385,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,366,233,Rompiente,262.0,178.5,False,Water,Surf,3,train
386,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,371,226,Rompiente,256.0,204.5,False,Water,Surf,3,test
387,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,377,222,Rompiente,249.5,223.0,False,Water,Surf,3,train
388,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,384,221,Rompiente,245.0,229.0,False,Water,Surf,3,train
389,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,382,227,Rompiente,250.5,201.5,False,Water,Surf,3,train
390,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,374,230,Rompiente,256.5,189.5,False,Water,Surf,3,train
391,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,380,234,Rompiente,256.0,176.0,False,Water,Surf,3,train
392,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,388,234,Rompiente,252.0,176.0,False,Water,Surf,3,train
393,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,397,234,Rompiente,247.5,177.0,False,Water,Surf,3,test
394,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,396,225,Rompiente,241.5,211.0,False,Water,Surf,3,train
395,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,405,221,Rompiente,232.0,231.0,False,Water,Surf,3,train
396,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,413,220,Rompiente,226.0,237.5,False,Water,Surf,3,train
397,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,422,221,Rompiente,221.5,233.0,False,Water,Surf,3,train
398,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,404,229,Rompiente,240.5,195.0,False,Water,Surf,3,train
399,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,414,235,Rompiente,240.0,174.5,False,Water,Surf,3,train
400,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,425,228,Rompiente,228.0,201.0,False,Water,Surf,3,train
401,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,424,236,Rompiente,236.0,172.0,False,Water,Surf,3,train
402,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,406,236,Rompiente,244.5,171.0,False,Water,Surf,3,train
403,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,433,236,Rompiente,232.0,172.5,False,Water,Surf,3,train
404,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,438,226,Rompiente,218.5,210.5,False,Water,Surf,3,test
405,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,449,224,Rompiente,209.0,220.5,False,Water,Surf,3,train
406,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,443,234,Rompiente,225.0,179.5,False,Water,Surf,3,train
407,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,451,237,Rompiente,224.0,170.0,False,Water,Surf,3,train
408,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,457,232,Rompiente,215.5,187.5,False,Water,Surf,3,test
409,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,464,223,Rompiente,198.0,227.0,False,Water,Surf,3,test
410,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,465,230,Rompiente,208.5,196.0,False,Water,Surf,3,train
411,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,467,237,Rompiente,216.0,171.0,False,Water,Surf,3,train
412,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,476,235,Rompiente,209.0,178.0,False,Water,Surf,3,test
413,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,478,226,Rompiente,194.5,214.0,False,Water,Surf,3,test
414,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,486,225,Rompiente,188.0,219.5,False,Water,Surf,3,train
415,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,487,233,Rompiente,200.5,186.0,False,Water,Surf,3,train
416,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,495,226,Rompiente,184.0,215.5,False,Water,Surf,3,train
417,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,498,234,Rompiente,196.0,183.0,False,Water,Surf,3,train
418,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,506,226,Rompiente,177.0,216.5,False,Water,Surf,3,train
419,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,517,224,Rompiente,165.5,228.0,False,Water,Surf,3,test
420,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,510,234,Rompiente,189.5,184.0,False,Water,Surf,3,train
421,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,518,237,Rompiente,190.0,174.0,False,Water,Surf,3,train
422,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,525,232,Rompiente,177.5,192.5,False,Water,Surf,3,train
423,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,532,224,Rompiente,155.5,229.5,False,Water,Surf,3,train
424,0108_0154_18_09_04_17_30_mean_rectified.tif,0108_0154_18_09_04_17_30,point,533,237,Rompiente,182.5,174.5,False,Water,Surf,3,train
